,year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,round,country,lgbtqia+,start_year,last_year
23,1958,ch,Switzerland,Lys Assia,giorgio,2.0,,10.0,,2.0,24.0,,,,,,,Paul Burkhard,Fridolin Tschudi,"Oh Giorgio, Giorgio Oh Giorgio vom Lago Maggiore Giorgio, ein Weekend mit dir in Ascona In Ascona am Lago Maggiore Mit Chianti, Chianti, Chianti, Chianti, Chianti Ein Weekend mit dir Und Risotto, Risotto, Risotto, Risotto, Risotto, Risotto, Risotto Oh Giorgio, ein Weekend mit dir in Ascona In Ascona am Lago Maggiore Con amore, molto amore Oh Giorgio, Giorgio  Un ristorante alla piazza ""Cameriere!"" ""Signore, Signorina, per favore, un espresso?"" ""No - vino!""  Oh Giorgio, Giorgio Oh Giorgio vom Lago Maggiore Giorgio, ein Weekend mit dir in Ascona In Ascona am Lago Maggiore Mit Chianti, Chianti, Chianti, Chianti, Chianti Ein Weekend mit dir Und Polenta, Polenta, Polenta, Polenta, Polenta, Polenta, Polenta Oh Giorgio, ein Weekend mit dir in Ascona In Ascona am Lago Maggiore Con amore, tanto amore Oh Giorgio, Giorgio  Una notte sulla luna Una barca - il lago, le montagne e le palme Giardini, fiori, mimose  Oh Giorgio, Giorgio Vom Lago Maggiore in Ascona In Ascona am Lago Maggiore La la la la la la la la la la...  Mio caro! Mia cara! Addio! Arrivederci mia bella, bella bionda! Addio, ciao Giorgio  Oh Giorgio, Giorgio La la la la la la la la la la la la... La la la la la la la la la la... Oh Giorgio, Giorgio",https://youtube.com/watch?v=gGsalvX8K4c,final,Switzerland,0.0,1956,2025
24,1958,it,Italy,Domenico Modugno,nel blu dipinto di blu,3.0,,1.0,,3.0,13.0,,,,,,,Domenico Modugno,Domenico Modugno;Franco Migliacci,"Penso che un sogno così non ritorni mai più Mi dipingevo le mani e la faccia di blu Poi d'improvviso venivo dal vento rapito E incominciavo a volare nel cielo infinito  Volare, oh oh... Cantare, ohohoho... Nel blu dipinto di blu Felice di stare lassù  E volavo, volavo felice Più in alto del sole ed ancora più su Mentre il mondo pian piano spariva, lontano laggiù Una musica dolce suonava soltanto per me  Volare, oh oh... Cantare, ohohoho... Nel blu dipinto di blu Felice di stare lassù  Ma tutti i sogni nell'alba svaniscono perché Quando tramonta, la luna li porta con sé Ma io continuo a sognare negli occhi tuoi belli Che sono blu come un cielo trapunto di stelle  Volare, oh oh... Cantare, ohohoho... Nel blu degli occhi tuoi blu Felice di stare quaggiù  E continuo a volare felice Più in alto del sole ed ancora più su Mentre il mondo pian piano scompare negli occhi tuoi blu La tua voce è una musica dolce che suona per me  Volare, oh oh... Cantare, ohohoho... Nel blu degli occhi tuoi blu Felice di stare quaggiù  Nel blu degli occhi tuoi blu Felice di stare quaggiù con te",https://youtube.com/watch?v=6DTo5aVLq5E,final,Italy,0.0,1956,2025
25,1958,se,Sweden,Alice Babs,lilla stjärna,4.0,,5.0,,4.0,10.0,,,,,,,Åke Gerhard,Gunnar Wersén,"La la la la la la la la la... la la la la la la la la la... La la la la la la la la la... la la la la la la la la la...  Natt över land och stad, sovande hus Rutor som blänker av stjärnornas ljus Flicka i fönstret står, ser mot det blå Är bara femton år, tänker ändå  Lilla stjärna i det höga, svara mig, svara mig Kommer han som jag ska få så kär? Ja, du vet nog vem han är  Får jag läsa i hans öga, samma svar, samma svar Som jag tycker att du blinkar nu Lilla stjärna, du?  Kommer han? Kommer han? Ja, du vet nog vem han är  Får jag läsa i hans öga, samma svar, samma svar Som jag tycker att du blinkar nu Lilla stjärna, du?",https://youtube.com/watch?v=f5DNvsB94uI,final,Sweden,0.0,1958,2025
26,1958,be,Belgium,Fud Leclerc,ma petite chatte,5.0,,7.0,,5.0,8.0,,,,,,,André Dohet,,"J'étais dans un jour de cafard Ça peut vous arriver demain J'allais dans les rues au hasard Sans but et ne pensant à rien  Quand j'ai l'aperçu, elle s'avançait vers moi C'est à n'pas y croire, mais voilà  Elle avait tous les atouts dans son jeu Et du chic jusqu'au bout des doigts Des arguments, en veux-tu, en voilà Qui m'mettaient dans tous mes états  Elle avait un drôle de p'tit air De ne pas en avoir l'air Elle me souriait, sûre de son p'tit effet  Je ne croyais pas qu'il pouvait y avoir Sur la terre des joujoux comme ça C'était un rêve de voir cette petite chatte-là Pas plus haute que ça  Avec des yeux frippons Comme on le dit dans les chansons Et tout ce qu'il faut pour plaire aux garçons  Et ce fut un roman d'amour Une histoire qui finit bien Et comme cela se fait toujours Je l'ai épousée un beau matin  Et le soir venu, je n'ose pas y penser C'est à n'pas y croire, mais sachez  Elle avait tous les atouts dans son jeu Et du chic jusqu'au bout des doigts En moins de temps qu'il ne faut pour le dire Elle me mit dans tous mes états  Elle avait un drôle de p'tit air De ne pas en avoir l'air Elle me souriait sûre de son p'tit effet  Je ne croyais pas qu'il pouvait y avoir Sur la terre des joujoux comme ça C'était un rêve de voir cette petite chatte-là Blottie dans mes bras  Aves des yeux fripons Comme on le dit dans les chansons Et tout ce qu'il faut pour plaire aux garçons Et tout ce qui peut vous faire perdre la raison Et tout ce qu'on n'peut pas dire en chansons",https://youtube.com/watch?v=i-k1TjSHSjU,final,Belgium,0.0,1956,2025
27,1958,at,Austria,Liane Augustin,die ganze welt braucht liebe,5.0,,9.0,,5.0,8.0,,,,,,,Günther Leopold;Kurt Werner,,"Die ganze Welt braucht Liebe Wer ist schon gern allein? Ein kleines bißchen Liebe Soll's bei mir anders sein?  Im großen Weltgetriebe Hat selbst der kleinste Stein Ein kleines zweites Steinchen Soll's bei mir anders sein? Nein  Auch mein Herz hat Sehnsucht Und braucht ein zweites Herz Das mich zu versteh'n sucht In Freuden, doch auch im Schmerz  Die Welt wär' kalt und trübe Küßt' sie kein Sonnenschein Und jedes Herz braucht Liebe Soll's bei mir anders sein? Nein, 's kann gar nicht anders sein  Die Wange will umschmeichelt sein Der Mund braucht Zärtlichkeit Die Hand, sie will gestreichelt sein So ist es heut' und alle Zeit: Die ganze Welt braucht Liebe  Auch mein Herz hat Sehnsucht Und braucht ein zweites Herz Das mich zu versteh'n sucht In Freuden, doch auch im Schmerz  Die Welt wär' kalt und trübe Küßt' sie kein Sonnenschein Und jedes Herz braucht Liebe Soll's bei mir anders sein? Nein, 's kann gar nicht anders sein",https://youtube.com/watch?v=rXnNYa01hYg,final,Austria,0.0,1957,2025
28,1958,de,Germany,Margot Hielscher,für zwei groschen musik,7.0,,8.0,,7.0,5.0,,,,,,,Friedrich Meyer,Fred Rauch;Walter Brandin,"Man wählte die Miss Germany, Miss Frankreich und Miss Italy Es gibt sogar Miss Mode und Miss Bein Doch weil Musik ein jeder liebt Und es Miss Jukebox noch nicht gibt Möcht ich so gerne mal Miss Jukebox sein  Für zwei Groschen Musik, für zwei Groschen Musik Und der Alltag versinkt, wenn froh Musik erklingt Für zwei Groschen Musik, für zwei Groschen Musik Und für so wenig Geld gehört euch eine Welt  Wollt ihr leise Musik? Wollt ihr heisse Musik? Oder findet ihr Moll einfach wundervoll? Für zwei Groschen Musik, für zwei Groschen Musik Und für so wenig Geld gehört euch eine Welt  Für zwei Groschen Musik, für zwei Groschen Musik Und der Alltag versinkt, wenn froh Musik erklingt Für zwei Groschen Musik, für zwei Groschen Musik Und für so wenig Geld gehört euch eine Welt  Darf es Dixieland sein Oder Lieder vom Rhein? Oder liebt irgendwer Verdis Opern mehr? Für zwei Groschen Musik, für zwei Groschen Musik Und für so wenig Geld gehört euch eine Welt  Für zwei Groschen Musik, für zwei Groschen Musik Für zwei Groschen Musik, für zwei Groschen Musik Und für so wenig Geld gehört euch eine Welt  Hier der Mann am Klavier Hier der Marsch, so sind wir Hier der Förster, der singt, wenn die Heimatglocke klingt Für zwei Groschen Musik, für zwei Groschen Musik Und für so wenig Geld gehört euch eine Welt",https://youtube.com/watch?v=cwGVd7Cj1sw,final,Germany,0.0,1956,2025
29,1958,dk,Denmark,Raquel Rastenni,jeg rev et blad ud af min dagbog,8.0,,6.0,,8.0,3.0,,,,,,,Harry Jensen;Sven Ulrik,,"Dengang du gik i vrede, så fortrød jeg Fejlen var min - fornuften, tja... den snød mig Det, vi havde sammen, var smukt og stort Ved du, hvad jeg nu i dag har gjort?  Jeg rev et blad ud af min dagbog Hvert lille ord har jeg fortrudt, du kære Hvad nytter det, at jeg er bagklog Hvis du syn's, alt skal være slut?  Prøv på at tilgi' mig, om også det er svært Så vil jeg love dig, det aldrig hænder mere  Jeg rev et blad ud af min dagbog Gør du li'sådan, min ven  Hader du mig, forsåvidt er der grund nok Min jalousi, der var jeg mer' end ond nok Prøv dog på at tilgi', at jeg var slem Og hvis du er stor nok, ja, så glem  Jeg rev et blad ud af min dagbog Hvert lille ord har jeg fortrudt, du kære Hvad nytter det, at jeg er bagklog Hvis du syn's, alt skal være slut?  Prøv på at tilgi' mig, om også det er svært Så vil jeg love dig, det aldrig hænder mere  Jeg rev et blad ud af min dagbog Gør du li'sådan, min ven Gør du li'sådan, min ven",https://youtube.com/watch?v=IGMLrLgVmR0,final,Denmark,0.0,1957,2025
30,1958,nl,Netherlands,Corry Brokken,heel de wereld,9.0,,2.0,,9.0,1.0,,,,,,,Benny Vreden,,Heel de wereld moet ik m'n geheim vertellen Omdat ik gelukkig ben Heel de wereld gaat voor mij nu dubbel tellen Omdat ik 't geluk nu ken  Maar heeft deze wereld het niet te druk? Wie heeft er nog tijd voor geluk? Toch wil ik juichen want Heel de wereld moet ik m'n geheim vertellen Omdat ik gelukkig ben  Zal ik via kaarten kennis geven? Zal ik adverteren in de krant? Hoe ik het vertel is mij om 't even Maar het moet door 't land  Maar heeft deze wereld het niet te druk? Wie heeft er nog tijd voor geluk? Toch wil ik juichen want Heel de wereld moet ik m'n geheim vertellen Omdat ik gelukkig ben,https://youtube.com/watch?v=yoiVXVA8fs8,final,Netherlands,0.0,1956,2025
31,1958,lu,Luxembourg,Solange Berry,un grand amour,9.0,,4.0,,9.0,1.0,,,,,,,Michel Eric,Monique Laniece;Raymond Roche,"Un grand amour, cela commence Sans qu'on y pense le plus souvent Et l'on écoute une romance Née d'un silence bien émouvant  Car vous savez lorsque l'on s'aime Les mots eux-mêmes sont de trop À quoi bon rêver d'un poème? L'instant suprême est bien plus beau  Des yeux qui se détournent vite Et puis hésitent à revenir Vers les yeux qui les sollicitent Et les invitent à leur sourire  Voilà comment l'amour s'impose Et vous propose une folie On ne vit plus l'amour en prose On la transpose en poésie  Un grand amour, hélas, s'achève Comme un beau rêve dans un soupir De nouveau l'ennui vous assiège La douce trêve vient de finir  Qu'importe que la vie soit brève Et que sa sève s'épuise un jour Si l'amitié prend la relève Lorsque s'achève un grand amour  Si l'amitié prend la relève Lorsque s'achève un grand amour",https://youtube.com/watch?v=si14zjMHrhI,final,Luxembourg,0.0,1956,2025
32,1959,nl,Netherlands,Teddy Scholten,een beetje,1.0,,5.0,,1.0,21.0,,,,,,,Dick Schallies,Willy van Hemert,"Ik wou dat je hart een kast was met een deurtje En dat ik kon kijken in het interieurtje Dan moest je oprecht zijn, goed of slecht, maar echt zijn En dan zei je al gauw, als ik vroeg: ""Ben je trouw?""  Een beetje, verliefd is iedereen wel eens, dat weet je Je wilt verstandig zijn, maar dat vergeet je Zodra je naar wat Amor fluistert, luistert Dan weet je, dat wordt weer net zoiets als Faust en Greetje Met rendez-vous'tjes in een klein cafeetje En slent'ren in de maneschijn  Met rozengeur En kussen bij het afscheid aan de deur De nacht is blauw, je fluistert mond aan mond Ik zweer je eeuwig trouw  Een beetje, verliefd was je wel meer, meneer, dat weet je Je hart kwam wel eens meer op een ideetje Dat speet je, maar ach weet je, soms vergeet je Wel een beetje gauw je eedje van trouw  Maar toch ben ik blij dat mijn hart ook geen deur heeft Want je weet nooit wat daar in het interieur leeft Wel wil ik beloven, als we ons verloven En je vraagt: ""Ben je trouw?"", zeg ik nooit tegen jou...  Met rozengeur En kussen bij het afscheid aan de deur De nacht is blauw, je fluistert mond aan mond Ik zweer je eeuwig trouw  Een beetje, verliefd was je wel meer, meneer, dat weet je Je hart kwam wel eens meer op een ideetje Dat speet je, maar ach weet je, soms vergeet je Wel een beetje gauw je eedje van trouw",https://youtube.com/watch?v=DG12m8uF8nc,final,Netherlands,0.0,1956,2025
33,1959,gb,United Kingdom,Pearl Carr & Teddy Johnson,sing little birdie,2.0,,10.0,,2.0,16.0,,,,,,,Stan Butcher,Syd Cordell,"Sing, sing, sing, little birdie Sing, sing, sing it  There's a bird on a branch There's a branch on a tree There's a tree in the meadow And that's where I long to be  'Neath that bird on a branch 'Neath that branch on a tree 'Neath that tree in the meadow Where you said you love me  Sing, little birdie, sing your song Sing, you'll help our love along Sing, little birdie up above Sing a song of love  There's a bird on a branch There's a branch on a tree Where we carved our initials there For all the world to see  'Neath that bird on a branch 'Neath that branch on a tree Where we promised our true love For all eternity  Sing, little birdie, sing your song Sing, you'll help our love along Sing, little birdie up above Sing a song of love  When the years pass on by And we're wed, you and I And the bluebirds are singing Their sweet love songs in the sky  We will dream of that bird On a branch, on a tree And that tree in the meadow Where you said you love me  Sing, little birdie, sing your song Sing, you'll help our love along Sing, little birdie up above Sing a song of love  Sing, little birdie, sing your song Sing, you'll help our love along Sing, little birdie up above Sing a song of love",https://youtube.com/watch?v=0m4ADnfu91k,final,United Kingdom,0.0,1957,2025
34,1959,fr,France,Jean Philippe,"oui, oui, oui, oui",3.0,,1.0,,3.0,15.0,,,,,,,Hubert Giraud,Pierre Cour,"Oui, oui, oui, oui, oui, oui, oui Nous ferons le tour du monde Avec mon trois mâts joli Oui, oui, oui, oui, oui, oui  Nous n'aurons plus pour amis Que la brise vagabonde Et le soleil de midi Oui, oui, oui, oui, oui, oui  Va, mon bateau, va Danse ton mât, claque ta voile Va, mon bateau, va Pour elle et moi, vogue là-bas  Oui, oui, oui, oui, oui, oui, oui Choisis la plus belle escale Et je t'offre un paradis Oui, oui, oui, oui, oui, oui  Veux-tu le ciel de Capri Ou les palais de Bengale Ou le soleil d'Hawaii? Oui, oui, oui, oui, oui, oui  Va, mon bateau, va Danse ton mât, claque ta voile Va, mon bateau, va Pour elle et moi, oui, mais voilà  Mon bateau est tout petit Il dort dans une bouteille Et moi, je rêve avec lui Oui, oui, oui, oui, oui, oui  Quand vient la nuit, nous partons Découvrir mille merveilles Dont je ne sais pas le nom Non, non, non, non, non, non  Va, mon bateau, va Danse ton mât, berce mon rêve Va, mon bateau, va Pour elle et moi, vogue là-bas  Un jour mon trois mâts joli M'emportera loin d'ici Dans un merveilleux pays Oui, oui, oui, oui, oui, oui",https://youtube.com/watch?v=S8muEiL3pyA,final,France,0.0,1956,2025
35,1959,ch,Switzerland,Christa Williams,irgendwoher,4.0,,8.0,,4.0,14.0,,,,,,,Lothar Löffler,,"Fremder Himmel, fremde Sterne, endlos wie die Ewigkeit Such' ich rastlos in der Ferne traurig die Vergangenheit  Irgendwoher, kommt übers Meer eine Liebesmelodie Sehnsucht und Schmerz erfüllt mein Herz Unsre Zeit vergess' ich nie  Du, Märchen vom Glück, bitte komm' doch zurück Lass' mich nicht einsam sein Ich wusste ja nicht, dass das Herz mir einst bricht Warum bin ich so allein?  Irgendwoher, kommt übers Meer diese Liebesmelodie Wenn du auch längst nie mehr dran denkst Diese Zeit vergess' ich nie  Du, Märchen vom Glück, bitte komm' doch zurück Lass' mich nicht einsam sein Ich wusste ja nicht, dass mein Herz mir einst bricht Warum bin ich so allein?  Irgendwoher, kommt übers Meer diese Liebesmelodie Wenn du auch längst, nie mehr dran denkst Diese Zeit vergess' ich nie Diese Zeit vergess' ich nie",https://youtube.com/watch?v=uAB_OJ8UveU,final,Switzerland,0.0,1956,2025
36,1959,dk,Denmark,Birthe Wilke,"uh, jeg ville ønske jeg var dig",5.0,,2.0,,5.0,12.0,,,,,,,Otto Lington,Carl Andersen,"Elsker man fuldt, elsker man helt Er ingen delt natur Og man er tro, tro mod amour Så vil jeg elskes igen Lyt derfor til mig, min ven  For uh... jeg ville ønske, jeg var dig Uh... hvor skulle jeg dog elske mig Klappe min kind og stryge mit hår Og skænke mig sol og vår Tusinde kys og tusinde kæl Det undte jeg tit mig selv Så uh... jeg ville ønske, jeg var dig Uh... hvor skulle jeg knuselske mig Sikke et sus og sikke et liv Og sikke et perspektiv Ja, uh... jeg ville ønske, jeg var dig  Derfor spør' jeg dig: Gik du samme vej Og mødte du dig i kyssenes leg Hvis omvendt du var mig Når vi bli'r halvfems, si'r vi: Hvem er hvem's? Fortryllende du, jeg synger som nu: Da du da da dej da du  Så uh... jeg ville ønske, jeg var dig Uh... men hvis en dag du fri'r til mig Så si'r jeg: Du, det gik som det sku' Så gifter du dig med mig Så uh... det var da godt at du var dig  Derfor spør' jeg dig: Gik du samme vej Og mødte du dig i kyssenes leg Hvis omvendt du var mig Når vi bli'r halvfems si'r vi: Hvem er hvem's? Fortryllende du, jeg synger som nu: Da du da da dig da du  Så uh... jeg ville ønske, jeg var dig Uh... men hvis en dag du fri'r til mig Så si'r jeg: Du det gik som det sku' Så gifter du dig med mig Så uh... det var da godt, at du var dig",https://youtube.com/watch?v=0HkweMhGKG8,final,Denmark,0.0,1957,2025
